x2,x4
11.8787738690145,8.11058182934647
15.8030502608895,7.76340648389008
11.3505444627812,7.156923421329
17.0253502351274,5.15821423133014
6.50004252990004,7.22949353041925
7.52203744086262,3.02930007162753
-1.28308021550047,5.39958625598474
26.0718034972119,-2.02664413645639
15.4539645062451,2.54480073697826
3.15828333355012,4.79096773894463
5.64959843585262,7.83697633521823
6.3886099895879,7.15597578366341
11.2132569703424,3.75044331452059
4.82496932433333,5.39402999128743
2.98351089048671,1.32085161553468
11.2532646057412,15.2199995129942
9.29679142710487,-1.75506089562979
7.04180302451092,4.58594637504599
11.69769570874,3.47331331324873
-0.924554209133511,1.89286962937543
8.15810243029418,3.10641407303309
6.28619765567326,4.44098512282146
-1.10944507382937,10.1092294440955
10.4595927615233,11.956672319885
-12.1838455607992,9.63139222930038
14.1269831349087,5.75092162684595
8.52997963913727,8.21102510637716
11.8610794126444,7.36339826501709
9.5780582186512,2.18079748332984
5.20618596799996,4.57919159378858
15.8985294063654,8.54713237454899
15.2314142915393,3.97532927141864
0.286527797187234,6.30989752068047
17.5609352225019,-3.72738534009189
4.51168919660224,-8.77840352478209
16.4993844953656,12.8415087899739
7.71443511148482,3.9723085357645
12.1757529263043,-10.6613584531647
0.376077201005004,3.92066427724403
6.45248624918867,-0.139164010709898
8.05403170434687,8.7327658909267
14.2751861156343,1.23379858084946
9.95610740559426,7.50318201799885
19.4776122788086,2.46200488342074
10.7596908448083,1.93610815289094
15.3553081472232,-3.38166244746516
12.3563872418859,2.83475196362886
7.4764823387758,-0.438201634076294
-4.05556413891057,7.54986742509244
8.42259479531706,5.6082579103911
10.311144138445,-1.03298652181351
14.2295488490773,0.725169776695905
10.4136346656878,7.00698243609246
9.03596344235867,11.8351141970115
10.9036184180844,-3.27748651093535
9.17534300378698,0.455541096469258
2.86703369674238,3.9197747608579
8.10565911588854,1.20153672775673
3.4817344276984,8.35273156690197
9.49032168829036,4.65817373696773
9.83246302035239,3.6681604755306
7.53125219799073,8.49716704712885
8.37211477250617,-6.82384066818508
14.7657019878317,1.08761628046669
2.96431007913296,12.3732865622181
5.70581422486562,0.580732198497826
4.36464646695187,0.660001740590107
1.87807121504865,-1.17264744727131
15.2839749762282,0.265159295273712
14.5613695101462,6.02327409973792
1.01710352100737,-0.999106355657735
11.8892441449995,0.342982550479374
8.06957848375792,1.50427681146372
2.90305578182141,-2.93426807080765
3.36473904344434,-3.36592719610984
23.916766151038,1.87503665076915
19.0231302595353,2.37151299996501
10.1183640372004,3.46389905340996
13.8169977869899,7.0127759524054
3.55437097662747,7.69178108355036
6.28834541909719,-9.02776062718832
10.7302813725905,7.34730285467956
6.25637492425725,1.89967959965129
-2.95382563423823,-0.964588392077031
6.48154062443653,-1.14064759284937
2.35007332325446,4.88649512424254
15.7183130775505,3.6489658720455
0.425769358198348,12.479120566104
16.7735364652224,4.90902510272192
8.043411030881,1.42126129612094
10.9350880254351,-6.34581195466748
-0.349295387929722,4.60446205062605
4.20830220360763,3.1691765539516
13.9086702148975,6.40096805724483
11.0548532800242,2.2941469692798
0.82357142105262,0.810004821349408
3.42633464297001,9.5261441435138
0.880746272332386,8.94916532599026
15.2555077732255,-1.97119153398436
18.182706600718,9.97860949691624
5.57523981491156,4.3772817236265
16.8872243300629,2.96214784738226
9.09370407219641,5.67478567182085
18.181513236947,7.18325619188642
2.34095604975387,-0.216266756956633
8.56957236173148,2.74825751042474
-8.52538066651815,6.5209508821631
-13.9441156957639,4.19444739968131
11.7302854535821,10.4459502738713
3.95714962299555,9.35417530799327
8.5875354517956,-2.11181579180075
18.8522526313408,-2.65836899848286
13.7764036158597,2.94489939123928
7.53084293951185,3.58036343089886
17.5737031147975,-4.73587003845926
7.3975727303983,-4.20583266683977
9.52813543461503,10.7216295025926
13.8961259333901,3.54161996503911
-0.701155241141501,14.769124648782
1.95747956215912,6.38439947195265
5.52585157198607,3.89500034637111
15.9642944935834,5.13756243145903
4.51409105204861,1.09393533764961
15.0778660018783,3.08676266529076
3.60997934513359,2.34787167336188
14.5662554060716,2.42784070521127
5.59197217593264,2.58632773852217
15.315270370349,2.31960581845402
6.49604195042071,3.62463339821516
4.53516355028429,9.73683594485446
7.38608605570253,3.82272177637558
6.78598664144933,-2.24708978176979
1.54430950069149,5.77180128241021
1.24457545660661,-1.06096245159596
9.52822778142891,6.97800834319965
12.3454092987574,-1.34742700931655
10.5581953242577,5.73829832412263
10.6639637790362,-1.94842957675848
15.0457048566591,3.69267411721149
10.4269225608145,7.23124837251169
-2.64853341119994,4.04570961700978
9.7314493622027,10.0356587048353
11.4553010195422,3.96218893083207
10.0190922903402,0.596087484437132
13.8550198597158,3.05084007483622
6.79939510707889,8.3653063445987
5.23051183656066,-0.216073660512043
9.71197417108924,8.25624702432837
2.00218318976437,4.96362249184397
10.1764497728338,2.17917551230744
7.77601269865752,-1.50711421806185
6.07033840757579,3.67642774317514
6.24727138507017,6.72686573247724
6.36621409635004,2.14865745221439
6.1695328925099,1.3495912969849
-2.66930889420238,5.15768782252043
12.5560440282813,7.90760820938981
10.2523719055112,6.00521625807536
18.1045362315768,1.62220729200663
3.13651326663725,13.3680955491298
8.82736650795296,12.0233098919511
5.90311999882366,6.44798605400147
6.98013735449914,7.47454549561892
5.96620271043004,1.59247155202113
15.3840333517596,9.54300524969955
7.18220651970166,3.45922770386399
6.00398663253554,8.5142046759859
